participantID,treatment,earnings,age2225,age2629,age3035,age3644,age4554
"301329",1,27312,0,0,0,1,0
"301332",1,9546,0,1,0,0,0
"301334",1,41997,1,0,0,0,0
"301335",0,30168,0,1,0,0,0
"301336",0,31242,0,0,0,1,0
"301337",1,867,0,0,1,0,0
"301343",0,6477,0,0,1,0,0
"301346",1,134091,0,0,1,0,0
"301347",0,10014,0,1,0,0,0
"301350",0,17047,1,0,0,0,0
"301352",1,13443,0,0,0,1,0
"301353",1,27450,0,0,1,0,0
"301354",1,1758,0,0,0,1,0
"301356",1,504,0,0,1,0,0
"301357",1,3876,1,0,0,0,0
"301360",1,28692,0,0,1,0,0
"301362",1,19327,0,0,1,0,0
"301363",0,41170,0,0,0,0,1
"301365",1,20512,1,0,0,0,0
"301366",0,864,0,0,0,1,0
"301367",0,21267,0,0,0,0,1
"301371",1,18758,0,1,0,0,0
"301373",0,11198,1,0,0,0,0
"301374",1,7579,1,0,0,0,0
"301376",1,22761,0,1,0,0,0
"301378",1,0,1,0,0,0,0
"301379",1,10099,1,0,0,0,0
"301380",1,35529,0,1,0,0,0
"301381",1,25077,0,0,1,0,0
"301383",0,62030,0,0,1,0,0
"301386",0,31690,0,0,1,0,0
"301387",0,28974,0,0,0,1,0
"301388",0,1525,0,0,0,1,0
"301390",1,35382,0,0,0,1,0
"301391",1,813,0,0,1,0,0
"301395",1,36289,0,0,0,1,0
"301396",1,2061,0,0,0,1,0
"301397",1,28713,0,0,0,0,1
"301398",0,0,0,0,0,1,0
"301399",1,28860,0,0,1,0,0
"301402",1,50766,0,1,0,0,0
"301406",1,35373,0,0,0,0,1
"301407",1,29377,0,1,0,0,0
"301408",1,0,0,0,1,0,0
"301410",1,565,0,0,0,1,0
"301411",1,21623,0,0,0,1,0
"301412",0,15181,0,1,0,0,0
"301414",1,68468,1,0,0,0,0
"301420",0,21612,1,0,0,0,0
"301421",1,20474,1,0,0,0,0
"301422",1,9472,0,0,0,1,0
"301424",0,0,0,1,0,0,0
"301425",0,18587,0,0,0,1,0
"301426",1,91697,0,0,0,1,0
"301427",0,12197,0,0,0,0,0
"301428",1,23144,0,0,0,1,0
"301430",0,1682,0,1,0,0,0
"301431",1,0,0,0,0,0,1
"301433",1,54168,0,0,1,0,0
"301434",0,0,1,0,0,0,0
"301435",1,3626,0,1,0,0,0
"301436",1,23991,0,0,0,1,0
"301437",0,9535,1,0,0,0,0
"301439",0,10257,0,0,0,1,0
"301440",1,5976,0,0,0,0,1
"301441",1,12977,0,0,1,0,0
"301442",1,17914,0,0,0,1,0
"301443",1,1057,0,0,0,1,0
"301444",0,2349,0,0,1,0,0
"301446",0,12897,1,0,0,0,0
"301447",1,231,0,0,0,0,1
"301452",1,7155,0,0,0,1,0
"301454",1,1347,1,0,0,0,0
"301458",1,38670,0,0,0,1,0
"301459",1,15285,0,0,1,0,0
"301465",1,0,0,0,1,0,0
"301467",1,20323,0,0,0,1,0
"301469",0,14572,0,0,1,0,0
"301471",1,15357,0,0,1,0,0
"301474",0,42282,0,1,0,0,0
"301475",0,204,0,1,0,0,0
"301476",1,7493,1,0,0,0,0
"301477",0,12812,0,0,1,0,0
"301478",0,0,0,0,0,1,0
"301480",1,1035,0,0,1,0,0
"301481",1,0,1,0,0,0,0
"301482",1,43977,0,0,1,0,0
"301483",1,4684,0,0,1,0,0
"301485",0,86242,1,0,0,0,0
"301487",1,1744,0,0,1,0,0
"301488",0,54336,0,0,0,1,0
"301491",1,14847,0,0,1,0,0
"301492",0,0,0,0,1,0,0
"301494",0,21152,1,0,0,0,0
"301495",1,354,0,0,0,1,0
"301498",0,35770,0,0,1,0,0
"301502",1,4921,1,0,0,0,0
"301504",0,6414,0,0,1,0,0
"301507",1,0,0,1,0,0,0
"301509",1,14180,1,0,0,0,0
"301510",1,4622,0,0,0,1,0
"301513",1,31565,0,1,0,0,0
"301514",0,50781,0,1,0,0,0
"301516",0,174,0,1,0,0,0
"301517",0,33618,0,1,0,0,0
"301519",1,8392,0,0,0,0,0
"301520",1,7402,0,0,1,0,0
"301521",1,17905,1,0,0,0,0
"301523",0,1347,0,0,1,0,0
"301524",1,152,0,1,0,0,0
"301527",1,10398,0,0,0,0,0
"301528",0,9381,0,1,0,0,0
"301531",0,7540,0,0,0,1,0
"301532",1,1764,1,0,0,0,0
"301533",1,3648,1,0,0,0,0
"301538",1,38567,1,0,0,0,0
"301545",0,42231,0,0,0,1,0
"301546",1,33852,0,0,0,1,0
"301547",1,5955,0,1,0,0,0
"301548",1,42,1,0,0,0,0
"301549",0,0,0,0,0,1,0
"301550",0,837,0,0,1,0,0
"301554",0,51,0,1,0,0,0
"301555",1,1626,0,0,1,0,0
"301561",1,13647,0,1,0,0,0
"301562",0,54377,0,1,0,0,0
"301563",0,2640,1,0,0,0,0
"301564",0,35199,1,0,0,0,0
"301566",0,10709,0,0,1,0,0
"301567",1,9546,0,0,1,0,0
"301568",0,21675,0,0,1,0,0
"301569",1,1629,0,0,0,1,0
"301571",1,15828,0,0,0,1,0
"301573",1,33165,0,1,0,0,0
"301574",0,15062,1,0,0,0,0
"301577",0,24721,0,0,0,0,1
"301580",1,41147,1,0,0,0,0
"301581",0,0,0,1,0,0,0
"301583",1,759,0,1,0,0,0
"301584",1,0,0,0,0,1,0
"301585",0,11730,0,0,1,0,0
"301588",0,1488,1,0,0,0,0
"301589",1,24425,1,0,0,0,0
"301590",0,3711,0,0,0,1,0
"301594",1,5981,0,1,0,0,0
"301596",1,46570,0,0,0,1,0
"301597",1,294,0,0,0,0,0
"301598",0,5200,1,0,0,0,0
"301600",1,16890,0,0,1,0,0
"301604",1,129,0,0,1,0,0
"301605",1,45734,1,0,0,0,0
"301606",1,13377,0,0,1,0,0
"301607",1,0,0,0,1,0,0
"301608",1,11235,0,0,1,0,0
"301613",1,2793,0,1,0,0,0
"301615",1,1461,0,0,1,0,0
"301616",1,14866,1,0,0,0,0
"301619",1,40745,0,0,0,1,0
"301620",1,0,0,0,1,0,0
"301622",1,6061,0,0,1,0,0
"301624",1,7112,1,0,0,0,0
"301626",1,2529,0,0,0,1,0
"301628",1,0,0,0,0,1,0
"301630",1,0,0,0,1,0,0
"301631",1,3624,0,1,0,0,0
"301634",0,33285,0,0,0,1,0
"301635",1,0,0,1,0,0,0
"301636",0,13998,0,0,0,1,0
"301637",1,0,1,0,0,0,0
"301638",1,0,0,0,0,0,1
"301640",0,10311,1,0,0,0,0
"301641",1,1437,0,1,0,0,0
"301643",0,1833,0,0,0,1,0
"301644",1,414,0,0,0,1,0
"301645",0,48288,0,0,0,0,1
"301646",0,43779,0,0,0,1,0
"301648",0,0,0,0,1,0,0
"301649",1,40139,0,0,0,1,0
"301651",0,2026,0,0,1,0,0
"301652",0,22569,0,0,0,1,0
"301654",1,3032,0,0,0,0,0
"301656",1,2454,0,1,0,0,0
"301662",1,1257,1,0,0,0,0
"301663",1,36739,0,1,0,0,0
"301664",1,1366,0,0,0,1,0
"301665",1,24621,0,0,0,0,1
"301666",0,6521,1,0,0,0,0
"301667",1,38768,1,0,0,0,0
"301668",1,3027,1,0,0,0,0
"301670",0,0,0,0,1,0,0
"301674",0,14130,0,0,1,0,0
"301678",1,22920,0,0,1,0,0
"301680",1,22356,0,0,0,0,1
"301681",0,21804,1,0,0,0,0
"301682",0,4800,0,0,1,0,0
"301683",0,5074,0,0,1,0,0
"301684",1,17453,0,0,1,0,0
"301686",1,14936,0,0,0,0,1
"301687",1,10005,0,0,0,0,1
"301688",1,0,0,0,0,0,0
"301691",1,4491,0,0,0,1,0
"301693",1,0,0,0,1,0,0
"301694",1,46491,0,0,0,0,1
"301696",0,26496,0,0,1,0,0
"301698",1,2647,0,1,0,0,0
"301700",1,972,0,0,1,0,0
"301701",1,0,0,0,1,0,0
"301702",1,55365,1,0,0,0,0
"301707",1,18806,0,0,0,1,0
"301708",1,1219,0,0,0,1,0
"301712",0,2517,0,1,0,0,0
"301713",0,25996,1,0,0,0,0
"301715",0,29522,0,0,1,0,0
"301716",1,257,0,0,1,0,0
"301718",0,10445,0,0,0,0,1
"301720",1,2136,0,1,0,0,0
"301722",1,18121,0,1,0,0,0
"301728",0,32103,0,0,0,1,0
"301729",1,36861,0,1,0,0,0
"301733",1,20857,0,0,1,0,0
"301734",1,1797,0,0,1,0,0
"301737",1,8551,0,0,0,0,0
"301738",1,0,0,0,0,1,0
"301739",0,14220,0,0,0,0,0
"301741",1,14889,0,0,1,0,0
"301744",0,6668,1,0,0,0,0
"301745",1,33531,1,0,0,0,0
"301747",1,95,0,0,0,1,0
"301749",1,1453,0,0,1,0,0
"301751",1,0,0,0,0,0,0
"301752",0,5145,0,1,0,0,0
"301753",0,738,0,1,0,0,0
"301756",1,68929,1,0,0,0,0
"301757",0,20865,0,0,0,1,0
"301760",1,26010,0,0,0,0,1
"301761",1,21123,0,0,0,1,0
"301763",1,0,1,0,0,0,0
"301764",1,20,0,0,0,1,0
"301765",0,5672,0,1,0,0,0
"301767",0,2472,0,0,0,1,0
"301772",1,25266,0,0,0,0,0
"301773",1,7916,0,1,0,0,0
"301776",0,11741,1,0,0,0,0
"301777",1,8115,0,1,0,0,0
"301779",1,6006,0,0,0,0,1
"301780",0,43834,1,0,0,0,0
"301782",1,1058,0,0,1,0,0
"301784",1,20028,1,0,0,0,0
"301785",1,68358,0,0,0,1,0
"301789",1,25339,0,0,1,0,0
"301790",1,21411,0,0,1,0,0
"301791",1,0,0,0,1,0,0
"301793",1,1640,0,0,1,0,0
"301794",0,23469,0,0,1,0,0
"301796",1,23579,0,0,1,0,0
"301797",0,6309,0,1,0,0,0
"301798",1,6768,1,0,0,0,0
"301800",1,0,0,0,0,0,1
"301804",1,0,0,0,1,0,0
"301805",0,579,0,0,0,1,0
"301806",0,13965,0,0,0,1,0
"301807",0,9148,1,0,0,0,0
"301808",1,0,0,0,0,0,0
"301810",1,31489,0,1,0,0,0
"301813",1,1276,0,0,0,1,0
"301814",0,10370,0,1,0,0,0
"301815",0,10620,0,1,0,0,0
"301816",1,8211,1,0,0,0,0
"301818",1,43366,0,0,0,1,0
"301819",1,4569,0,1,0,0,0
"301822",0,1383,0,0,0,0,1
"301831",0,13871,0,0,1,0,0
"301835",1,5047,0,1,0,0,0
"301837",0,38036,0,0,1,0,0
"301838",1,0,0,0,1,0,0
"301839",1,34735,0,0,0,1,0
"301840",1,82797,0,0,1,0,0
"301841",1,42294,0,0,1,0,0
"301844",1,31852,0,1,0,0,0
"301846",1,420,1,0,0,0,0
"301851",1,6159,0,0,0,1,0
"301852",0,6641,0,0,1,0,0
"301853",1,1527,0,0,1,0,0
"301854",1,9824,0,0,0,0,0
"301855",1,14258,0,0,1,0,0
"301859",0,62738,0,1,0,0,0
"301861",0,20595,0,1,0,0,0
"301863",0,4821,0,0,0,0,1
"301864",0,0,1,0,0,0,0
"301867",1,26220,0,0,0,1,0
"301869",0,65513,0,0,1,0,0
"301870",0,17497,0,1,0,0,0
"301873",0,0,0,0,1,0,0
"301874",0,4167,0,0,0,1,0
"301876",1,1086,1,0,0,0,0
"301877",1,1932,0,0,0,0,0
"301879",0,16931,1,0,0,0,0
"301880",1,7921,0,0,0,0,0
"301881",1,0,1,0,0,0,0
"301882",1,9383,0,0,0,1,0
"301883",0,8272,1,0,0,0,0
"301884",1,0,0,1,0,0,0
"301886",1,14896,0,0,0,1,0
"301888",1,3868,0,1,0,0,0
"301890",1,26000,0,0,0,0,1
"301893",0,23322,0,0,0,1,0
"301894",1,4380,0,0,0,1,0
"301896",1,13419,0,1,0,0,0
"301897",1,17166,0,1,0,0,0
"301902",1,19464,0,0,1,0,0
"301907",1,2424,0,0,1,0,0
"301914",1,1056,0,0,1,0,0
"301915",1,1881,0,0,0,1,0
"301916",1,9029,0,0,0,0,1
"301917",0,2233,1,0,0,0,0
"301918",0,33567,1,0,0,0,0
"301921",1,586,0,1,0,0,0
"301926",1,27914,0,0,0,1,0
"301928",1,8637,1,0,0,0,0
"301930",0,54,0,0,1,0,0
"301931",1,21181,0,0,1,0,0
"301933",0,0,0,0,0,0,0
"301934",1,14896,1,0,0,0,0
"301936",1,2495,1,0,0,0,0
"301939",0,1002,0,1,0,0,0
"301940",0,11743,0,0,1,0,0
"301941",0,7385,1,0,0,0,0
"301942",1,0,0,1,0,0,0
"301945",0,11187,0,0,0,1,0
"301946",0,16648,0,0,1,0,0
"301948",1,25977,0,0,0,0,1
"301954",0,11011,0,1,0,0,0
"301957",1,225,0,0,1,0,0
"301960",1,0,0,1,0,0,0
"301966",1,13952,0,0,0,0,1
"301970",1,10022,1,0,0,0,0
"301972",0,70239,1,0,0,0,0
"301974",1,38964,0,0,1,0,0
"301975",1,18486,0,0,0,0,1
"301976",1,16352,0,0,0,1,0
"301981",1,30643,0,0,1,0,0
"301986",1,6452,0,0,0,1,0
"301987",0,660,0,0,0,1,0
"301992",1,2137,1,0,0,0,0
"301994",1,8347,0,0,0,1,0
"301996",0,24105,0,0,1,0,0
"301998",1,23970,0,0,0,1,0
"302001",0,3351,0,0,1,0,0
"302006",0,2046,1,0,0,0,0
"302010",1,11862,0,1,0,0,0
"302011",0,1238,0,0,1,0,0
"302012",0,24171,0,0,0,0,1
"302014",0,65536,0,0,0,1,0
"302016",0,12040,1,0,0,0,0
"302018",1,8995,0,1,0,0,0
"302019",1,11755,0,1,0,0,0
"302020",1,24102,0,0,1,0,0
"302022",1,0,0,0,0,1,0
"302023",1,459,0,0,1,0,0
"302024",0,15277,0,0,0,1,0
"302026",1,21761,0,0,0,0,1
"302027",1,1254,0,0,0,1,0
"302029",1,34291,1,0,0,0,0
"302030",0,27057,0,1,0,0,0
"302031",0,27651,0,1,0,0,0
"302032",0,26448,1,0,0,0,0
"302039",1,0,0,1,0,0,0
"302042",1,1506,0,0,0,1,0
"302044",1,46890,0,0,0,0,1
"302045",1,0,0,0,0,1,0
"302046",1,24387,1,0,0,0,0
"302048",0,15141,0,0,1,0,0
"302050",0,13021,1,0,0,0,0
"302052",1,8147,1,0,0,0,0
"302053",0,33204,1,0,0,0,0
"302054",1,23076,1,0,0,0,0
"302058",1,11829,0,0,0,0,0
"302059",0,0,0,0,1,0,0
"302060",0,0,1,0,0,0,0
"302062",1,26355,0,0,0,1,0
"302063",1,17973,0,0,1,0,0
"302064",1,0,0,1,0,0,0
"302065",0,0,0,1,0,0,0
"302067",1,10784,1,0,0,0,0
"302071",0,39917,0,0,0,1,0
"302072",1,29744,0,0,1,0,0
"302073",1,15633,0,0,0,0,0
"302074",0,2949,0,0,1,0,0
"302075",0,4557,0,0,1,0,0
"302076",1,155760,0,0,0,1,0
"302077",1,264,0,0,1,0,0
"302078",0,11478,0,1,0,0,0
"302081",1,2003,1,0,0,0,0
"302083",0,50916,0,0,1,0,0
"302086",0,1383,0,1,0,0,0
"302087",1,40308,0,0,1,0,0
"302088",1,732,1,0,0,0,0
"302092",0,14173,0,0,1,0,0
"302095",1,15759,0,1,0,0,0
"302097",1,27627,0,1,0,0,0
"302100",1,24112,0,1,0,0,0
"302101",0,17205,1,0,0,0,0
"302105",1,8514,0,0,0,1,0
"302109",0,15711,0,0,0,0,1
"302110",0,1791,1,0,0,0,0
"302114",1,1887,0,0,1,0,0
"302115",1,20530,0,0,0,0,1
"302116",1,9836,0,1,0,0,0
"302117",1,7563,0,0,0,1,0
"302118",1,7414,0,0,1,0,0
"302122",1,14042,0,1,0,0,0
"302123",1,3155,0,1,0,0,0
"302124",0,45399,0,0,0,1,0
"302126",1,0,0,1,0,0,0
"302127",0,0,0,1,0,0,0
"302128",0,1795,0,1,0,0,0
"302129",1,0,0,0,1,0,0
"302131",1,4308,0,0,0,1,0
"302134",1,12462,0,0,0,1,0
"302135",1,8532,1,0,0,0,0
"302139",0,0,1,0,0,0,0
"302140",1,1976,0,0,0,1,0
"302141",0,57072,0,0,0,1,0
"302142",0,36268,1,0,0,0,0
"302144",0,577,0,1,0,0,0
"302147",1,7785,1,0,0,0,0
"302148",1,27504,0,1,0,0,0
"302150",1,4005,1,0,0,0,0
"302153",1,8070,0,0,0,0,1
"302154",0,28236,0,0,1,0,0
"302156",1,37972,1,0,0,0,0
"302158",1,63663,0,1,0,0,0
"302161",1,10099,1,0,0,0,0
"302163",0,15802,0,0,0,1,0
"302164",1,17802,0,0,1,0,0
"302166",1,18089,0,0,0,1,0
"302167",1,7665,0,0,0,0,1
"302168",0,5891,0,1,0,0,0
"302171",1,228,1,0,0,0,0
"302172",0,1275,1,0,0,0,0
"302177",1,51054,0,0,0,1,0
"302178",0,0,0,1,0,0,0
"302180",0,10761,0,1,0,0,0
"302185",0,32355,0,0,1,0,0
"302186",0,8241,0,0,1,0,0
"302187",0,14409,0,0,1,0,0
"302188",1,20460,0,0,1,0,0
"302191",0,14990,1,0,0,0,0
"302193",1,7133,1,0,0,0,0
"302195",1,21083,1,0,0,0,0
"302196",0,12161,0,0,1,0,0
"302199",0,1464,0,0,0,1,0
"302201",1,40884,0,0,1,0,0
"302204",1,21762,0,0,0,1,0
"302206",1,913,0,1,0,0,0
"302207",1,21768,0,1,0,0,0
"302208",0,15362,0,0,1,0,0
"302210",0,933,1,0,0,0,0
"302211",1,34011,0,0,1,0,0
"302214",1,216,0,0,1,0,0
"302218",0,9609,1,0,0,0,0
"302219",0,29727,0,1,0,0,0
"302220",0,23745,0,0,1,0,0
"302221",1,29447,1,0,0,0,0
"302223",1,7668,0,0,0,1,0
"302225",0,23502,0,0,0,1,0
"302226",1,297,0,0,0,1,0
"302227",1,19123,0,0,0,0,1
"302228",0,336,0,0,0,0,1
"302229",1,4574,1,0,0,0,0
"302230",0,49599,0,1,0,0,0
"302231",1,33135,0,0,0,0,1
"302234",1,15690,0,0,0,0,0
"302236",1,2108,0,1,0,0,0
"302237",1,33677,0,1,0,0,0
"302240",0,9297,0,0,0,1,0
"302241",1,1833,1,0,0,0,0
"302244",1,41530,0,1,0,0,0
"302249",1,266,1,0,0,0,0
"302252",1,41023,0,0,0,1,0
"302253",1,22499,1,0,0,0,0
"302254",1,17841,0,0,1,0,0
"302258",1,1838,0,0,0,1,0
"302259",1,33515,1,0,0,0,0
"302262",0,12666,1,0,0,0,0
"302270",1,50271,0,0,0,1,0
"302272",1,19960,0,0,0,1,0
"302273",1,37030,0,0,0,1,0
"302277",1,24,0,1,0,0,0
"302278",1,3399,1,0,0,0,0
"302279",1,8603,0,0,0,0,1
"302280",1,28264,0,1,0,0,0
"302281",0,0,0,1,0,0,0
"302288",0,23946,0,1,0,0,0
"302289",1,180,1,0,0,0,0
"302291",0,50775,0,0,1,0,0
"302292",1,16206,1,0,0,0,0
"302293",1,12811,1,0,0,0,0
"302297",1,31617,0,0,0,1,0
"302301",1,32883,1,0,0,0,0
"302302",1,4596,0,0,0,1,0
"302306",0,21740,0,0,0,0,1
"302308",1,4936,1,0,0,0,0
"302309",1,33792,0,0,1,0,0
"302310",1,45914,0,1,0,0,0
"302311",0,0,1,0,0,0,0
"302312",1,12027,1,0,0,0,0
"302313",1,19244,0,0,0,1,0
"302317",0,1569,0,0,1,0,0
"302318",0,31341,0,1,0,0,0
"302319",1,9770,0,0,1,0,0
"302320",0,22908,0,0,0,1,0
"302321",1,39233,1,0,0,0,0
"302322",1,522,0,0,1,0,0
"302323",1,795,0,1,0,0,0
"302324",1,1689,1,0,0,0,0
"302325",1,279,1,0,0,0,0
"302329",0,9618,0,1,0,0,0
"302332",0,10623,0,1,0,0,0
"302334",1,7275,0,0,0,1,0
"302336",1,45063,0,1,0,0,0
"302338",1,426,0,1,0,0,0
"302339",1,6739,0,0,1,0,0
"302343",1,43510,0,0,1,0,0
"302344",1,3774,1,0,0,0,0
"302346",0,427,0,1,0,0,0
"302347",1,15410,1,0,0,0,0
"302348",1,43527,1,0,0,0,0
"302349",1,9492,0,0,1,0,0
"302352",0,1296,0,0,0,1,0
"302356",1,381,0,0,0,1,0
"302359",0,8824,0,0,0,1,0
"302360",1,1681,0,0,1,0,0
"302361",0,8826,1,0,0,0,0
"302362",0,32483,0,1,0,0,0
"302363",1,2604,1,0,0,0,0
"302364",0,41595,0,0,1,0,0
"302366",1,2990,0,0,1,0,0
"302369",0,6055,0,0,0,1,0
"302370",1,0,0,1,0,0,0
"302371",1,7112,0,0,1,0,0
"302373",1,803,0,0,0,0,1
"302377",1,29141,0,0,1,0,0
"302379",1,30678,0,1,0,0,0
"302382",1,21233,1,0,0,0,0
"302383",1,0,0,0,0,1,0
"302386",1,17087,0,0,0,1,0
"302387",1,55396,0,0,0,1,0
"302389",1,12375,1,0,0,0,0
"302391",0,22173,0,0,0,1,0
"302392",1,54079,0,0,0,1,0
"302393",0,1482,0,0,1,0,0
"302394",1,46545,0,0,0,1,0
"302395",1,9649,0,0,0,1,0
"302396",1,4569,0,0,1,0,0
"302397",0,3435,0,1,0,0,0
"302398",1,0,1,0,0,0,0
"302402",1,29319,0,0,1,0,0
"302404",0,21060,0,0,0,0,1
"302405",1,1419,0,0,0,1,0
"302408",0,10167,1,0,0,0,0
"302409",1,0,0,0,1,0,0
"302411",0,552,0,0,0,1,0
"302412",1,18136,0,0,1,0,0
"302414",1,744,0,1,0,0,0
"302415",1,4366,0,1,0,0,0
"302416",0,2812,0,0,0,0,1
"302417",1,1821,0,1,0,0,0
"302419",1,16533,0,0,0,1,0
"302420",1,0,0,0,0,1,0
"302421",0,2346,1,0,0,0,0
"302422",0,29728,1,0,0,0,0
"302423",0,502,0,0,1,0,0
"302426",1,656,0,0,1,0,0
"302427",0,5292,0,0,1,0,0
"302430",1,38859,0,0,1,0,0
"302434",1,0,1,0,0,0,0
"302435",1,1491,1,0,0,0,0
"302439",0,0,0,0,1,0,0
"302440",1,1656,0,1,0,0,0
"302441",1,53796,0,0,0,0,1
"302442",0,77984,1,0,0,0,0
"302443",0,26163,0,0,1,0,0
"302446",1,10707,0,0,0,1,0
"302449",1,11635,0,1,0,0,0
"302450",1,7389,0,0,0,1,0
"302451",0,176,1,0,0,0,0
"302452",1,33354,0,0,1,0,0
"302454",1,0,0,0,0,0,1
"302456",0,8844,0,1,0,0,0
"302457",1,189,0,0,0,0,0
"302458",0,21300,1,0,0,0,0
"302460",1,5220,0,1,0,0,0
"302461",0,30420,1,0,0,0,0
"302463",0,10500,0,0,1,0,0
"302465",1,35812,0,0,0,1,0
"302466",0,2279,0,0,0,1,0
"302468",1,825,1,0,0,0,0
"302469",1,21738,0,1,0,0,0
"302474",0,13197,1,0,0,0,0
"302477",1,9474,1,0,0,0,0
"302478",1,7551,0,1,0,0,0
"302479",1,11646,0,1,0,0,0
"302481",1,1740,0,0,0,1,0
"302483",1,22478,0,0,1,0,0
"302486",1,5995,0,1,0,0,0
"302487",1,13043,1,0,0,0,0
"302488",1,9173,0,0,1,0,0
"302492",0,146,0,0,0,0,1
"302496",0,22296,1,0,0,0,0
"302497",1,1092,0,0,0,0,0
"302498",0,2206,0,0,0,1,0
"302503",0,20664,1,0,0,0,0
"302504",1,2895,0,1,0,0,0
"302507",1,5887,0,1,0,0,0
"302510",1,0,0,0,0,1,0
"302511",1,5152,0,0,1,0,0
"302512",1,585,0,0,1,0,0
"302514",0,14892,0,1,0,0,0
"302515",1,10403,0,1,0,0,0
"302519",1,12213,1,0,0,0,0
"302521",1,42888,0,0,0,1,0
"302522",1,31214,0,1,0,0,0
"302524",1,11755,0,1,0,0,0
"302525",0,22206,0,1,0,0,0
"302526",1,0,0,1,0,0,0
"302527",0,11899,0,0,1,0,0
"302528",1,2632,0,1,0,0,0
"302529",1,2235,1,0,0,0,0
"302530",1,26801,0,0,0,1,0
"302532",1,0,0,1,0,0,0
"302536",1,0,0,0,1,0,0
"302538",1,9634,1,0,0,0,0
"302542",1,1320,0,0,0,1,0
"302543",1,22047,0,0,0,1,0
"302544",1,34217,0,1,0,0,0
"302545",0,48056,0,0,0,1,0
"302547",1,15303,0,0,0,1,0
"302548",1,22086,0,0,0,0,1
"302549",1,12485,0,0,1,0,0
"302551",1,28376,0,1,0,0,0
"302552",0,18126,0,0,1,0,0
"302553",0,10149,0,0,1,0,0
"302556",0,17697,0,0,1,0,0
"302559",1,26774,0,0,1,0,0
"302560",1,4901,1,0,0,0,0
"302563",1,26295,0,1,0,0,0
"302564",0,3897,0,0,0,0,0
"302565",1,20761,0,0,0,0,0
"302568",1,35066,0,0,0,1,0
"302570",1,22375,0,1,0,0,0
"302572",1,0,0,1,0,0,0
"302577",1,25803,0,0,1,0,0
"302579",1,22691,1,0,0,0,0
"302580",1,20259,0,0,0,1,0
"302581",0,4338,0,0,1,0,0
"302582",1,27694,0,0,1,0,0
"302586",1,0,0,0,1,0,0
"302587",1,16897,0,0,0,0,0
"302588",1,38211,0,0,1,0,0
"302589",0,0,0,0,1,0,0
"302591",1,18594,0,0,1,0,0
"302594",0,39219,0,1,0,0,0
"302595",1,10014,0,1,0,0,0
"302596",1,2949,1,0,0,0,0
"302598",1,0,0,0,0,1,0
"302599",1,8452,1,0,0,0,0
"302601",1,0,0,1,0,0,0
"302603",0,0,0,0,0,1,0
"302604",0,17717,1,0,0,0,0
"302606",0,13953,0,0,0,0,1
"302607",1,8643,0,1,0,0,0
"302609",1,9312,0,1,0,0,0
"302610",1,1071,0,0,1,0,0
"302611",1,906,0,0,0,0,1
"302612",1,9828,1,0,0,0,0
"302616",1,4676,0,0,1,0,0
"302622",1,21888,1,0,0,0,0
"302626",0,1197,0,0,0,1,0
"302628",0,0,0,0,0,1,0
"302630",0,7039,1,0,0,0,0
"302632",0,0,0,0,0,1,0
"302635",0,13362,1,0,0,0,0
"302637",1,25497,0,0,0,0,1
"302638",0,756,0,1,0,0,0
"302639",1,21210,0,0,1,0,0
"302640",1,76059,0,0,1,0,0
"302641",1,39,0,0,0,0,0
"302643",1,3673,0,0,0,0,1
"302645",1,1509,0,1,0,0,0
"302646",0,16773,0,0,1,0,0
"302649",0,11019,0,0,0,0,1
"302650",0,12125,1,0,0,0,0
"302652",0,31641,1,0,0,0,0
"302655",0,11577,0,0,0,1,0
"302657",1,6307,0,0,0,0,1
"302658",1,7195,0,0,0,0,1
"302659",1,0,0,0,0,0,0
"302660",1,824,1,0,0,0,0
"302664",1,17813,1,0,0,0,0
"302665",1,10307,0,0,0,1,0
"302666",0,7362,1,0,0,0,0
"302669",1,3783,0,0,0,1,0
"302670",1,49073,0,0,1,0,0
"302672",1,28253,1,0,0,0,0
"302674",0,42266,0,0,1,0,0
"302675",1,26538,0,0,0,1,0
"302676",1,627,0,1,0,0,0
"302681",0,15481,1,0,0,0,0
"302682",1,17496,0,1,0,0,0
"302683",1,0,0,0,0,1,0
"302685",1,11249,0,1,0,0,0
"302687",1,21813,1,0,0,0,0
"302688",1,0,1,0,0,0,0
"302690",0,942,0,0,1,0,0
"302691",1,15052,0,0,1,0,0
"302693",1,24185,1,0,0,0,0
"302694",0,22016,1,0,0,0,0
"302695",1,2079,0,0,1,0,0
"302696",0,80712,1,0,0,0,0
"302700",1,162,0,0,0,1,0
"302701",0,0,0,0,0,1,0
"302702",1,52268,1,0,0,0,0
"302703",1,38811,0,1,0,0,0
"302704",0,0,0,0,0,1,0
"302705",1,17694,0,0,1,0,0
"302706",1,16941,0,0,0,0,0
"302707",1,29679,0,1,0,0,0
"302709",0,41158,0,0,0,0,1
"302712",1,36711,0,1,0,0,0
"302715",1,20856,0,1,0,0,0
"302716",1,18519,0,0,1,0,0
"302718",1,63548,0,0,1,0,0
"302720",1,12955,0,0,0,0,0
"302721",0,5952,0,0,0,1,0
"302722",1,22378,0,0,1,0,0
"302724",0,19953,1,0,0,0,0
"302725",1,14854,0,0,1,0,0
"302727",1,8697,0,0,1,0,0
"302732",1,33228,0,0,1,0,0
"302733",1,28578,0,1,0,0,0
"302734",1,4652,0,1,0,0,0
